2,63.694583757176716
2,53.0
2,70.00714249274856
2,71.30918594402827
2,99.90495483208028
2,80.15609770940699
2,64.00781202322104
2,44.40720662234904
2,38.2099463490856
2,59.80802621722272
2,106.07544484940895
2,55.02726596879042
2,71.61005515987263
2,44.04543109109048
2,13.038404810405298
2,89.30845424706443
2,78.49203781276162
2,72.42237223399962
2,72.47068372797375
2,79.93122043357026
2,92.9623579735368
2,37.013511046643494
2,47.92702786528704
2,32.2490309931942
2,61.1310068623117
2,56.22277118748239
2,12.727922061357855
2,74.43117626371358
2,83.21658488546619
2,46.647615158762406
2,46.400431032480725
2,61.00819617067857
2,23.08679276123039
2,62.03224967708329
2,62.96824596572466
2,14.7648230602334
2,74.10802925459562
2,26.30589287593181
2,34.48187929913333
2,76.57675887630658
2,22.80350850198276
2,21.02379604162864
2,18.027756377319946
2,99.82484660644363
2,63.06346010171025
2,90.4267659490264
2,38.48376280978771
2,92.61749294814668
2,40.607881008493905
2,76.00657866263946
2,58.0
2,43.01162633521314
2,82.28000972289685
2,42.20189569201838
2,46.17358552246078
2,78.63841300535
2,61.07372593840988
2,83.54639429682169
2,8.06225774829855
2,88.48163651289458
2,38.27531841800928
2,70.9365914038728
2,81.40024569987489
2,74.67261881037788
2,82.07313811473277
2,56.859475903318
2,76.15773105863909
2,41.30375285612676
2,73.66138744281159
2,77.33692520394123
2,73.00684899377592
2,73.05477397131553
2,38.07886552931954
2,79.05694150420949
2,99.15644204992432
2,77.20103626247513
2,77.80102827083971
2,23.323807579381203
2,59.033888572581766
2,11.045361017187261
2,75.4254598925323
2,76.21679604916491
2,56.08029957123981
2,45.48626166217664
2,12.165525060596439
2,53.9351462406472
2,71.84010022264724
2,69.72087205421343
2,27.730849247724095
2,104.66135867644753
2,22.561028345356956
2,55.154328932550705
2,49.9799959983992
2,73.06161783043132
2,39.96248240537617
2,72.18032973047436
2,26.0
2,43.56604182158393
2,77.69813382572325
2,71.56814934033156
3,162.88860110446612
3,108.24509881020211
3,78.10667126999179
3,129.92787041147753
3,71.32091952673164
3,119.56057520764543
3,111.23831951031335
3,108.27737718667103
3,123.60677573563478
3,87.31362965324216
3,90.94776783016806
3,119.93627458161987
3,107.6594253995593
3,110.83756419029326
3,68.73951044173964
3,97.45383245576637
3,51.01208386439043
3,197.31123725165128
3,182.43813034725784
3,154.17777792922507
3,71.40897970687323
3,103.24697600696554
3,166.19199211551114
3,122.2422520050737
3,104.57440135113461
3,67.53652276460463
3,94.39818778504696
3,108.47473491579429
3,71.34585339509151
3,48.1274323158821
3,145.50434210227849
3,105.19816230751888
3,100.72302302402157
3,140.4177771378914
3,94.53616669200386
3,51.39506692080556
3,162.20082304178294
3,138.14206262511482
3,98.29773837860195
3,99.44939638734867
3,98.96948314738918
3,175.02490260759123
3,56.97834825810352
3,143.39651961580006
3,97.70525288913316
3,188.98768484857771
3,143.5262187062076
3,104.59055608774963
3,137.68707660360562
3,130.00009894895854
3,106.04615460269545
